id,expt_id,duration,true,pred,age,gender,filename
1461,2,2000,1,1,20,female,real-blur/real-blur-40.jpg
1462,2,2000,1,1,20,female,real-blur/real-blur-19.jpg
1463,2,2000,0,0,20,female,gan-blur/gan-blur-35.jpg
1464,2,2000,0,1,20,female,gan-blur/gan-blur-23.jpg
1465,2,1000,0,0,20,female,gan-blur/gan-blur-32.jpg
1466,2,1000,1,1,20,female,real-blur/real-blur-45.jpg
1467,2,1000,1,0,20,female,real-blur/real-blur-50.jpg
1468,2,1000,1,1,20,female,real-blur/real-blur-17.jpg
1469,2,1000,0,1,20,female,gan-blur/gan-blur-20.jpg
1470,2,1000,0,0,20,female,gan-blur/gan-blur-12.jpg
1471,2,500,1,0,20,female,real-blur/real-blur-7.jpg
1472,2,500,0,0,20,female,gan-blur/gan-blur-40.jpg
1473,2,500,0,0,20,female,gan-blur/gan-blur-2.jpg
1474,2,500,1,0,20,female,real-blur/real-blur-39.jpg
1475,2,500,1,0,20,female,real-blur/real-blur-55.jpg
1476,2,500,0,1,20,female,gan-blur/gan-blur-6.jpg
1477,2,250,0,0,20,female,gan-blur/gan-blur-34.jpg
1478,2,250,1,1,20,female,real-blur/real-blur-32.jpg
1479,2,250,0,0,20,female,gan-blur/gan-blur-35.jpg
1480,2,250,1,1,20,female,real-blur/real-blur-65.jpg
1481,2,250,0,0,20,female,gan-blur/gan-blur-33.jpg
1482,2,250,1,0,20,female,real-blur/real-blur-58.jpg
1483,1,5000,1,1,18,male,real/real-43.jpg
1484,1,5000,1,1,18,male,real/real-28.jpg
1485,1,5000,0,0,18,male,gan/gan-38.jpg
1486,1,5000,1,0,18,male,real/real-27.jpg
1487,1,5000,0,0,18,male,gan/gan-3.jpg
1488,1,5000,0,0,18,male,gan/gan-31.jpg
1489,1,2000,0,1,18,male,gan/gan-18.jpg
1490,1,2000,1,0,18,male,real/real-2.jpg
1491,1,2000,1,1,18,male,real/real-25.jpg
1492,1,2000,1,0,18,male,real/real-31.jpg
1493,1,2000,0,1,18,male,gan/gan-15.jpg
1494,1,2000,0,1,18,male,gan/gan-29.jpg
1495,1,1000,1,1,18,male,real/real-15.jpg
1496,1,1000,1,0,18,male,real/real-31.jpg
1497,1,1000,0,1,18,male,gan/gan-29.jpg
1498,1,1000,0,1,18,male,gan/gan-3.jpg
1499,1,1000,0,0,18,male,gan/gan-42.jpg
1500,1,1000,1,1,18,male,real/real-6.jpg
1501,1,500,1,1,18,male,real/real-10.jpg
1502,1,500,0,0,18,male,gan/gan-42.jpg
1503,1,500,0,1,18,male,gan/gan-19.jpg
1504,1,500,0,1,18,male,gan/gan-26.jpg
1505,1,500,1,0,18,male,real/real-37.jpg
1506,1,500,1,1,18,male,real/real-3.jpg
1507,1,250,1,1,18,male,real/real-23.jpg
1508,1,250,0,0,18,male,gan/gan-35.jpg
1509,1,250,0,1,18,male,gan/gan-10.jpg
1510,1,250,1,1,18,male,real/real-41.jpg
1511,1,250,0,1,18,male,gan/gan-25.jpg
1512,1,250,1,1,18,male,real/real-37.jpg
1513,1,5000,0,1,23,male,gan/gan-33.jpg
1514,1,5000,0,0,23,male,gan/gan-35.jpg
1515,1,5000,0,0,23,male,gan/gan-2.jpg
1516,1,5000,1,1,23,male,real/real-13.jpg
1517,1,5000,1,1,23,male,real/real-38.jpg
1518,1,5000,1,1,23,male,real/real-57.jpg
1519,1,2000,1,1,23,male,real/real-3.jpg
1520,1,2000,0,0,23,male,gan/gan-24.jpg
1521,1,2000,0,0,23,male,gan/gan-31.jpg
1522,1,2000,1,1,23,male,real/real-20.jpg
1523,1,2000,0,0,23,male,gan/gan-32.jpg
1524,1,2000,1,1,23,male,real/real-47.jpg
1525,1,1000,1,1,23,male,real/real-51.jpg
1526,1,1000,1,0,23,male,real/real-49.jpg
1527,1,1000,1,0,23,male,real/real-26.jpg
1528,1,1000,0,0,23,male,gan/gan-19.jpg
1529,1,1000,0,0,23,male,gan/gan-42.jpg
1530,1,1000,0,0,23,male,gan/gan-24.jpg
1531,1,500,1,0,23,male,real/real-45.jpg
1532,1,500,0,0,23,male,gan/gan-28.jpg
1533,1,500,1,1,23,male,real/real-11.jpg
1534,1,500,1,1,23,male,real/real-14.jpg
1535,1,500,0,0,23,male,gan/gan-36.jpg
1536,1,500,0,0,23,male,gan/gan-39.jpg
1537,1,250,0,0,23,male,gan/gan-7.jpg
1538,1,250,1,1,23,male,real/real-8.jpg
1539,1,250,0,0,23,male,gan/gan-4.jpg
1540,1,250,1,1,23,male,real/real-34.jpg
1541,1,250,1,0,23,male,real/real-10.jpg
1542,1,250,0,0,23,male,gan/gan-41.jpg
1543,1,5000,0,0,19,female,gan/gan-25.jpg
1544,1,5000,1,1,19,female,real/real-36.jpg
1545,1,5000,0,0,19,female,gan/gan-29.jpg
1546,1,5000,1,1,19,female,real/real-14.jpg
1547,1,5000,1,1,19,female,real/real-16.jpg
1548,1,5000,0,1,19,female,gan/gan-1.jpg
1549,1,2000,1,1,19,female,real/real-28.jpg
1550,1,2000,1,1,19,female,real/real-6.jpg
1551,1,2000,0,0,19,female,gan/gan-11.jpg
1552,1,2000,0,0,19,female,gan/gan-7.jpg
1553,1,2000,0,1,19,female,gan/gan-17.jpg
1554,1,2000,1,1,19,female,real/real-24.jpg
1555,1,1000,1,1,19,female,real/real-51.jpg
1556,1,1000,1,1,19,female,real/real-13.jpg
1557,1,1000,0,0,19,female,gan/gan-42.jpg
1558,1,1000,1,1,19,female,real/real-54.jpg
1559,1,1000,0,0,19,female,gan/gan-22.jpg
1560,1,1000,0,0,19,female,gan/gan-16.jpg
1561,1,500,1,1,19,female,real/real-27.jpg
1562,1,500,0,0,19,female,gan/gan-23.jpg
1563,1,500,0,0,19,female,gan/gan-22.jpg
1564,1,500,0,0,19,female,gan/gan-12.jpg
1565,1,500,1,1,19,female,real/real-6.jpg
1566,1,500,1,1,19,female,real/real-33.jpg
1567,1,250,1,1,19,female,real/real-24.jpg
1568,1,250,1,1,19,female,real/real-18.jpg
1569,1,250,0,0,19,female,gan/gan-28.jpg
1570,1,250,0,0,19,female,gan/gan-4.jpg
1571,1,250,1,1,19,female,real/real-31.jpg
1572,1,250,0,0,19,female,gan/gan-23.jpg
1573,1,5000,0,0,20,female,gan/gan-29.jpg
1574,1,5000,1,1,20,female,real/real-43.jpg
1575,1,5000,0,0,20,female,gan/gan-28.jpg
1576,1,5000,1,0,20,female,real/real-53.jpg
1577,1,5000,1,1,20,female,real/real-51.jpg
1578,1,5000,0,1,20,female,gan/gan-7.jpg
1579,1,2000,0,0,20,female,gan/gan-16.jpg
1580,1,2000,0,1,20,female,gan/gan-11.jpg
1581,1,2000,1,1,20,female,real/real-30.jpg
1582,1,2000,0,0,20,female,gan/gan-4.jpg
1583,1,2000,1,0,20,female,real/real-29.jpg
1584,1,2000,1,1,20,female,real/real-28.jpg
1585,1,1000,1,1,20,female,real/real-14.jpg
1586,1,1000,1,1,20,female,real/real-48.jpg
1587,1,1000,0,1,20,female,gan/gan-41.jpg
1588,1,1000,1,0,20,female,real/real-17.jpg
1589,1,1000,0,0,20,female,gan/gan-15.jpg
1590,1,1000,0,0,20,female,gan/gan-16.jpg
1591,1,500,1,1,20,female,real/real-14.jpg
1592,1,500,0,0,20,female,gan/gan-25.jpg
1593,1,500,0,0,20,female,gan/gan-20.jpg
1594,1,500,0,0,20,female,gan/gan-2.jpg
1595,1,500,1,1,20,female,real/real-8.jpg
1596,1,500,1,1,20,female,real/real-19.jpg
1597,1,250,0,1,20,female,gan/gan-10.jpg
1598,1,250,1,1,20,female,real/real-30.jpg
1599,1,250,1,0,20,female,real/real-48.jpg
1600,1,250,1,1,20,female,real/real-50.jpg
1601,1,250,0,1,20,female,gan/gan-3.jpg
1602,1,250,0,0,20,female,gan/gan-20.jpg
1603,2,5000,0,1,20,female,gan-blur/gan-blur-41.jpg
1604,2,5000,1,1,20,female,real-blur/real-blur-11.jpg
1605,2,5000,1,0,20,female,real-blur/real-blur-47.jpg
1606,2,5000,1,1,20,female,real-blur/real-blur-1.jpg
1607,2,5000,0,0,20,female,gan-blur/gan-blur-15.jpg
1608,2,5000,0,1,20,female,gan-blur/gan-blur-11.jpg
1609,1,5000,0,0,0,other,gan/gan-39.jpg
1610,1,5000,1,0,0,other,real/real-45.jpg
1611,1,5000,1,0,0,other,real/real-15.jpg
1612,1,5000,1,1,0,other,real/real-36.jpg
1613,1,5000,0,1,0,other,gan/gan-19.jpg
1614,1,5000,0,0,0,other,gan/gan-27.jpg
1615,1,2000,1,0,0,other,real/real-20.jpg
1616,1,2000,0,0,0,other,gan/gan-22.jpg
1617,1,2000,0,0,0,other,gan/gan-25.jpg
1618,1,2000,1,1,0,other,real/real-6.jpg
1619,1,2000,1,1,0,other,real/real-11.jpg
1620,1,2000,0,0,0,other,gan/gan-24.jpg
1621,1,1000,0,0,0,other,gan/gan-25.jpg
1622,1,1000,1,1,0,other,real/real-15.jpg
1623,1,1000,1,0,0,other,real/real-18.jpg
1624,1,1000,1,0,0,other,real/real-49.jpg
1625,1,1000,0,0,0,other,gan/gan-2.jpg
1626,1,1000,0,0,0,other,gan/gan-12.jpg
1627,1,500,1,0,0,other,real/real-4.jpg
1628,1,500,1,0,0,other,real/real-21.jpg
1629,1,500,0,0,0,other,gan/gan-2.jpg
1630,1,500,0,0,0,other,gan/gan-35.jpg
1631,1,500,1,1,0,other,real/real-43.jpg
1632,1,500,0,0,0,other,gan/gan-6.jpg
